,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
2,transfer,1000,0,401.3,2.67,1.39,2.03,245.8,123.66,38.38,16.4,16.4,4,ibft,400,2.50,0,10,3
0,open,1000,0,396.5,2.67,1.34,2.01,242.1,100.49,30.2,15.69,15.69,4,ibft,400,2.50,0,10,4
1,query,1000,0,399.7,0.01,0.0,0.0,399.2,11.16,215.52,0.646,0.646,4,ibft,400,2.50,0,10,4
2,transfer,1000,0,400.8,2.67,1.41,1.98,248.4,126.7,36.83,16.209999999999997,16.209999999999997,4,ibft,400,2.50,0,10,4
0,open,1000,0,397.8,2.78,1.32,2.07,241.6,90.15,21.94,16.68,16.68,4,ibft,400,2.5,0,10,10
1,query,1000,0,398.7,0.01,0.0,0.0,398.4,244.79999999999998,159.84,0.62,0.62,4,ibft,400,2.5,0,10,10
2,transfer,1000,0,401.4,2.73,1.37,2.04,246.2,100.52,24.66,17.05,17.05,4,ibft,400,2.5,0,10,10
0,open,1000,0,385.2,3.53,1.79,2.63,224.4,128.25,34.97,33.45,33.45,8,bhs,400,2.50,0,10,1
1,query,1000,0,398.7,0.01,0.0,0.0,398.4,20.8,13.47,0.842,0.842,8,bhs,400,2.50,0,10,1
2,transfer,1000,0,401.6,5.15,2.1,3.83,188.1,137.54,42.32,36.28,36.28,8,bhs,400,2.50,0,10,1
0,open,1000,0,394.6,3.38,1.84,2.6,226.7,133.11,42.65,33.71,33.71,8,bhs,400,2.5,0,10,9
1,query,1000,0,395.4,0.02,0.0,0.0,394.9,19.1,11.18,0.7545999999999999,0.7545999999999999,8,bhs,400,2.5,0,10,9
2,transfer,1000,0,401.3,4.57,2.52,3.4,195.4,143.49,40.4,38.10000000000001,38.10000000000001,8,bhs,400,2.5,0,10,9
0,open,1000,0,397.6,3.5,1.88,2.62,223.8,128.15,32.88,33.269999999999996,33.269999999999996,8,bhs,400,2.50,0,10,8
1,query,1000,0,396.8,0.03,0.0,0.0,396.5,20.96,14.06,0.8360000000000001,0.8360000000000001,8,bhs,400,2.50,0,10,8
2,transfer,1000,0,401.6,4.88,2.12,3.58,190.6,136.36,36.93,36.2,36.2,8,bhs,400,2.50,0,10,8
0,open,1000,0,400.0,3.39,1.92,2.6,220.1,119.31,31.79,32.94,32.94,8,bhs,400,2.50,0,10,5
1,query,1000,0,399.2,0.01,0.0,0.0,398.9,23.8,14.04,0.903,0.903,8,bhs,400,2.50,0,10,5
2,transfer,1000,0,400.8,3.82,1.77,2.74,229.6,132.88,48.33,34.019999999999996,34.019999999999996,8,bhs,400,2.50,0,10,5
0,open,1000,0,396.4,3.44,1.93,2.62,221.0,127.36,33.52,33.16,33.16,8,bhs,400,2.50,0,10,2
1,query,1000,0,396.2,0.01,0.0,0.0,395.6,25.39,13.84,0.8999999999999999,0.8999999999999999,8,bhs,400,2.50,0,10,2
2,transfer,1000,0,398.7,3.19,1.41,2.36,227.4,130.35,46.13,33.05,33.05,8,bhs,400,2.50,0,10,2
0,open,1000,0,394.2,3.4,1.88,2.6,223.0,122.9,32.26,33.519999999999996,33.519999999999996,8,bhs,400,2.50,0,10,6
1,query,1000,0,398.9,0.01,0.0,0.0,398.6,26.98,14.3,0.907,0.907,8,bhs,400,2.50,0,10,6
2,transfer,1000,0,401.8,4.75,2.15,3.48,191.3,128.39,39.99,36.44,36.44,8,bhs,400,2.50,0,10,6
0,open,1000,0,390.2,3.41,1.78,2.56,227.6,124.34,33.46,33.21,33.21,8,bhs,400,2.50,0,10,7
1,query,1000,0,396.8,0.01,0.0,0.0,396.7,25.35,12.73,0.8779999999999999,0.8779999999999999,8,bhs,400,2.50,0,10,7
2,transfer,1000,0,401.8,4.09,1.76,2.85,228.9,139.78,43.13,33.96,33.96,8,bhs,400,2.50,0,10,7
0,open,1000,0,397.9,3.43,1.97,2.62,220.3,128.1,32.08,33.0,33.0,8,bhs,400,2.50,0,10,3
1,query,1000,0,397.0,0.01,0.0,0.0,396.7,24.77,14.05,0.863,0.863,8,bhs,400,2.50,0,10,3
2,transfer,1000,0,402.3,3.92,1.74,2.76,231.6,139.44,44.01,33.86,33.86,8,bhs,400,2.50,0,10,3
0,open,1000,0,399.0,3.26,1.84,2.57,221.3,124.91,34.14,33.019999999999996,33.019999999999996,8,bhs,400,2.50,0,10,4
1,query,1000,0,397.0,0.02,0.0,0.0,396.7,23.89,14.03,0.9390000000000001,0.9390000000000001,8,bhs,400,2.50,0,10,4
2,transfer,1000,0,401.8,3.32,1.34,2.39,228.8,130.98,46.67,33.150000000000006,33.150000000000006,8,bhs,400,2.50,0,10,4
0,open,1000,0,394.9,5.02,2.43,3.74,197.7,118.93,42.22,38.64,38.64,8,bhs,400,2.5,0,10,10
1,query,1000,0,394.8,0.01,0.0,0.0,394.3,16.1,10.53,0.7148,0.7148,8,bhs,400,2.5,0,10,10
2,transfer,1000,0,401.6,4.91,2.34,3.64,201.7,142.67,52.53,38.69,38.69,8,bhs,400,2.5,0,10,10
0,open,1000,0,400.3,5.54,3.29,4.4,149.5,122.63,45.82,90.73,90.73,12,ibft,400,2.50,0,10,1
1,query,1000,0,396.5,0.04,0.0,0.0,396.2,18.87,14.0,9.963999999999999,9.963999999999999,12,ibft,400,2.50,0,10,1
2,transfer,1000,0,402.1,8.79,5.29,7.17,109.8,148.03,51.92,109.05000000000001,109.05000000000001,12,ibft,400,2.50,0,10,1
0,open,1000,0,401.0,5.52,3.4,4.44,155.3,134.8,43.15,87.55000000000001,87.55000000000001,12,ibft,400,2.5,0,10,9
1,query,1000,0,400.0,0.03,0.0,0.0,399.8,13.45,12.52,8.759,8.759,12,ibft,400,2.5,0,10,9
2,transfer,1000,0,392.9,8.38,4.35,6.64,118.2,138.93,47.66,106.44999999999999,106.44999999999999,12,ibft,400,2.5,0,10,9
0,open,1000,0,399.2,5.42,3.27,4.39,152.9,124.53,45.39,90.64,90.64,12,ibft,400,2.50,0,10,8
1,query,1000,0,398.1,0.04,0.0,0.0,397.8,20.2,14.49,10.064,10.064,12,ibft,400,2.50,0,10,8
2,transfer,1000,0,398.2,8.8,5.37,7.22,112.9,131.87,48.97,111.75999999999999,111.75999999999999,12,ibft,400,2.50,0,10,8
0,open,1000,0,394.6,5.76,3.22,4.45,154.9,115.69,47.18,90.3,90.3,12,ibft,400,2.50,0,10,5
1,query,1000,0,400.2,0.04,0.0,0.0,399.8,19.22,14.1,10.152,10.152,12,ibft,400,2.50,0,10,5
2,transfer,1000,0,398.7,8.76,5.06,7.09,113.4,133.13,52.21,109.74000000000001,109.74000000000001,12,ibft,400,2.50,0,10,5
0,open,1000,0,398.7,5.75,3.46,4.54,150.9,122.29,51.04,90.55999999999999,90.55999999999999,12,ibft,400,2.50,0,10,2
1,query,1000,0,397.3,0.04,0.0,0.0,393.9,19.91,14.11,10.071,10.071,12,ibft,400,2.50,0,10,2
2,transfer,1000,0,401.0,6.06,3.76,4.82,138.1,118.26,41.35,95.94,95.94,12,ibft,400,2.50,0,10,2
0,open,1000,0,400.3,5.78,3.38,4.45,155.5,115.55,48.45,91.12,91.12,12,ibft,400,2.50,0,10,6
1,query,1000,0,397.3,0.04,0.0,0.0,397.0,18.92,13.85,10.005,10.005,12,ibft,400,2.50,0,10,6
2,transfer,1000,0,401.9,9.09,5.03,6.93,109.1,146.3,52.68,108.51,108.51,12,ibft,400,2.50,0,10,6
0,open,1000,0,397.0,5.5,3.29,4.37,154.2,124.25,50.36,90.16000000000001,90.16000000000001,12,ibft,400,2.50,0,10,7
1,query,1000,0,397.5,0.04,0.0,0.0,397.1,20.08,14.91,10.051,10.051,12,ibft,400,2.50,0,10,7
2,transfer,1000,0,402.1,8.68,3.31,6.91,113.1,114.84,47.96,109.04999999999998,109.04999999999998,12,ibft,400,2.50,0,10,7
0,open,1000,0,393.2,5.65,3.4,4.43,151.8,125.07,49.11,90.71000000000001,90.71000000000001,12,ibft,400,2.50,0,10,3
1,query,1000,0,399.7,0.04,0.0,0.0,399.4,18.46,13.9,9.991,9.991,12,ibft,400,2.50,0,10,3
2,transfer,1000,0,400.6,9.22,5.37,7.23,108.2,139.07,53.31,110.58,110.58,12,ibft,400,2.50,0,10,3
0,open,1000,0,397.3,5.65,3.15,4.39,150.3,120.48,47.75,90.63,90.63,12,ibft,400,2.50,0,10,4
1,query,1000,0,399.0,0.04,0.0,0.0,398.7,18.84,14.07,10.193,10.193,12,ibft,400,2.50,0,10,4
2,transfer,1000,0,401.9,8.88,5.05,7.01,111.4,131.26,50.8,109.49,109.49,12,ibft,400,2.50,0,10,4
0,open,1000,0,394.3,5.34,3.32,4.25,157.9,135.33,40.43,86.74,86.74,12,ibft,400,2.5,0,10,10
1,query,1000,0,397.8,0.04,0.0,0.0,397.6,37.74,18.87,8.765,8.765,12,ibft,400,2.5,0,10,10
2,transfer,1000,0,401.9,7.0,4.13,5.64,130.5,124.52,43.0,103.86000000000001,103.86000000000001,12,ibft,400,2.5,0,10,10
0,open,1000,0,398.6,7.52,4.17,5.67,125.5,107.17,45.45,140.21,140.21,16,qbft,400,2.50,0,10,1
1,query,1000,0,397.9,0.06,0.0,0.01,397.6,41.05,22.88,13.45,13.45,16,qbft,400,2.50,0,10,1
2,transfer,1000,0,398.1,9.77,5.48,7.34,100.9,169.55,56.13,154.4,154.4,16,qbft,400,2.50,0,10,1
0,open,1000,0,395.6,9.43,5.72,7.61,104.6,135.43,49.7,166.26999999999998,166.26999999999998,16,qbft,400,2.5,0,10,9
1,query,1000,0,399.2,0.05,0.0,0.0,398.9,28.76,18.52,14.834999999999999,14.834999999999999,16,qbft,400,2.5,0,10,9
2,transfer,1000,0,401.6,11.24,6.8,8.95,87.5,160.34,44.51,184.88,184.88,16,qbft,400,2.5,0,10,9
0,open,1000,0,389.9,9.55,5.41,7.64,101.7,146.5,58.86,152.01,152.01,16,qbft,400,2.50,0,10,8
1,query,1000,0,395.1,0.06,0.0,0.01,393.1,36.14,19.9,14.768,14.768,16,qbft,400,2.50,0,10,8
2,transfer,1000,0,400.5,10.52,6.45,8.28,94.1,131.13,48.6,168.94,168.94,16,qbft,400,2.50,0,10,8
0,open,1000,0,398.2,8.37,3.92,6.23,114.6,103.13,43.07,143.75,143.75,16,qbft,400,2.50,0,10,5
1,query,1000,0,396.7,0.08,0.0,0.01,395.4,35.13,22.72,13.384,13.384,16,qbft,400,2.50,0,10,5
2,transfer,1000,0,391.2,9.23,5.37,7.3,103.1,156.45,60.1,158.3,158.3,16,qbft,400,2.50,0,10,5
0,open,1000,0,392.3,7.86,3.83,5.7,117.7,108.98,42.64,139.70999999999998,139.70999999999998,16,qbft,400,2.50,0,10,2
1,query,1000,0,398.7,0.07,0.0,0.01,397.5,33.36,20.46,14.524000000000001,14.524000000000001,16,qbft,400,2.50,0,10,2
2,transfer,1000,0,400.5,8.82,4.68,6.83,105.4,127.26,51.06,155.88,155.88,16,qbft,400,2.50,0,10,2
0,open,1000,0,397.9,8.65,4.45,6.38,114.6,115.78,50.72,142.62,142.62,16,qbft,400,2.50,0,10,6
1,query,1000,0,396.5,0.08,0.0,0.01,391.1,45.92,22.93,14.690000000000001,14.690000000000001,16,qbft,400,2.50,0,10,6
2,transfer,1000,0,401.3,8.44,4.34,6.57,106.9,109.13,50.81,159.9,159.9,16,qbft,400,2.50,0,10,6
0,open,1000,0,391.7,7.87,3.95,5.87,118.0,100.86,43.42,141.74,141.74,16,qbft,400,2.50,0,10,7
1,query,1000,0,397.0,0.07,0.0,0.01,395.4,39.3,20.37,14.923,14.923,16,qbft,400,2.50,0,10,7
2,transfer,1000,0,397.5,9.34,4.62,7.04,101.7,122.89,54.99,159.89999999999998,159.89999999999998,16,qbft,400,2.50,0,10,7
0,open,1000,0,399.4,8.1,4.07,5.92,113.8,104.12,44.75,146.7,146.7,16,qbft,400,2.50,0,10,3
1,query,1000,0,400.2,0.09,0.0,0.01,399.8,48.44,22.39,15.298,15.298,16,qbft,400,2.50,0,10,3
2,transfer,1000,0,400.6,8.69,4.26,6.81,110.9,114.29,42.76,157.35,157.35,16,qbft,400,2.50,0,10,3
0,open,1000,0,396.4,9.2,3.89,7.25,105.0,124.84,51.38,148.8,148.8,16,qbft,400,2.50,0,10,4
1,query,1000,0,386.2,0.08,0.0,0.01,385.4,37.68,19.73,14.492,14.492,16,qbft,400,2.50,0,10,4
2,transfer,1000,0,401.3,9.67,5.48,7.72,101.8,154.69,56.31,160.55,160.55,16,qbft,400,2.50,0,10,4
0,open,1000,0,398.4,9.97,6.43,8.23,96.5,143.28,43.49,170.76999999999998,170.76999999999998,16,qbft,400,2.5,0,10,10
1,query,1000,0,383.6,0.05,0.0,0.0,383.3,23.76,17.91,14.576,14.576,16,qbft,400,2.5,0,10,10
2,transfer,1000,0,401.4,11.24,6.82,8.91,88.6,159.59,54.01,177.37,177.37,16,qbft,400,2.5,0,10,10
0,open,1000,0,399.4,2.64,1.36,1.96,246.9,95.86,34.34,13.129999999999999,13.129999999999999,4,qbft,400,2.50,0,10,1
1,query,1000,0,399.0,0.02,0.0,0.0,398.6,16.63,257.28000000000003,0.553,0.553,4,qbft,400,2.50,0,10,1
2,transfer,1000,0,399.5,2.66,1.37,1.93,249.6,113.47,36.79,13.64,13.64,4,qbft,400,2.50,0,10,1
0,open,1000,0,395.3,2.68,1.43,2.04,243.4,86.82,20.17,15.5,15.5,4,qbft,400,2.5,0,10,9
1,query,1000,0,400.6,0.01,0.0,0.0,400.5,187.68,176.64000000000001,0.541,0.541,4,qbft,400,2.5,0,10,9
2,transfer,1000,0,399.4,2.67,1.43,2.03,249.4,117.58,27.73,16.75,16.75,4,qbft,400,2.5,0,10,9
0,open,1000,0,392.6,2.64,1.37,1.95,245.8,94.67,30.04,13.33,13.33,4,qbft,400,2.50,0,10,8
1,query,1000,0,390.2,0.02,0.0,0.0,389.7,15.97,245.28000000000003,0.543,0.543,4,qbft,400,2.50,0,10,8
2,transfer,1000,0,401.3,2.71,1.29,1.94,255.2,109.48,36.55,13.91,13.91,4,qbft,400,2.50,0,10,8
0,open,1000,0,400.8,2.67,1.39,1.96,248.2,94.99,32.63,13.05,13.05,4,qbft,400,2.50,0,10,5
1,query,1000,0,398.1,0.02,0.0,0.0,397.8,16.35,254.39999999999998,0.559,0.559,4,qbft,400,2.50,0,10,5
2,transfer,1000,0,398.4,3.78,1.41,2.4,204.8,115.16,39.91,14.93,14.93,4,qbft,400,2.50,0,10,5
0,open,1000,0,390.5,2.76,1.23,1.99,236.0,90.3,31.99,13.4,13.4,4,qbft,400,2.50,0,10,2
1,query,1000,0,397.6,0.03,0.0,0.0,396.7,16.39,265.92,0.55,0.55,4,qbft,400,2.50,0,10,2
2,transfer,1000,0,401.6,2.67,1.31,2.01,245.0,103.51,37.79,13.7,13.7,4,qbft,400,2.50,0,10,2
0,open,1000,0,400.0,2.66,1.33,1.91,256.1,98.86,29.25,13.44,13.44,4,qbft,400,2.50,0,10,6
1,query,1000,0,399.4,0.02,0.0,0.0,398.9,16.77,263.52,0.542,0.542,4,qbft,400,2.50,0,10,6
2,transfer,1000,0,401.1,2.74,1.26,1.95,258.2,106.21,37.19,13.89,13.89,4,qbft,400,2.50,0,10,6
0,open,1000,0,395.3,2.66,1.36,1.93,247.5,98.25,29.53,13.27,13.27,4,qbft,400,2.50,0,10,7
1,query,1000,0,399.2,0.02,0.0,0.0,398.9,15.89,263.04,0.555,0.555,4,qbft,400,2.50,0,10,7
2,transfer,1000,0,400.5,2.77,1.26,1.93,257.1,103.82,35.88,13.870000000000001,13.870000000000001,4,qbft,400,2.50,0,10,7
0,open,1000,0,389.3,2.67,1.31,1.93,248.9,96.41,28.47,13.37,13.37,4,qbft,400,2.50,0,10,3
1,query,1000,0,399.2,0.02,0.0,0.0,397.8,18.46,269.76,0.605,0.605,4,qbft,400,2.50,0,10,3
2,transfer,1000,0,400.2,2.82,1.24,1.95,259.9,109.63,38.38,13.94,13.94,4,qbft,400,2.50,0,10,3
0,open,1000,0,393.9,2.61,1.3,1.95,247.5,98.29,31.8,13.099999999999998,13.099999999999998,4,qbft,400,2.50,0,10,4
1,query,1000,0,396.7,0.02,0.0,0.0,396.2,16.79,253.44,0.559,0.559,4,qbft,400,2.50,0,10,4
2,transfer,1000,0,401.1,2.73,1.35,1.93,254.5,109.24,37.18,13.49,13.49,4,qbft,400,2.50,0,10,4
0,open,1000,0,401.9,2.61,1.37,1.92,253.2,93.46,20.36,16.15,16.15,4,qbft,400,2.5,0,10,10
1,query,1000,0,400.2,0.01,0.0,0.0,400.0,193.92000000000002,164.64000000000001,0.531,0.531,4,qbft,400,2.5,0,10,10
2,transfer,1000,0,401.0,2.65,1.41,1.96,252.9,115.83,27.41,16.619999999999997,16.619999999999997,4,qbft,400,2.5,0,10,10
0,open,1000,0,396.7,11.54,7.98,9.91,85.7,137.18,35.33,73.24000000000001,73.24000000000001,12,qbft,400,2.50,0,10,1
1,query,1000,0,400.3,0.04,0.0,0.01,398.7,41.33,18.12,6.520999999999999,6.520999999999999,12,qbft,400,2.50,0,10,1
2,transfer,1000,0,401.9,6.46,3.23,4.87,137.4,109.56,41.57,91.47,91.47,12,qbft,400,2.50,0,10,1
0,open,1000,0,392.2,5.02,3.05,4.07,170.0,142.86,40.06,82.18,82.18,12,qbft,400,2.5,0,10,9
1,query,1000,0,399.2,0.03,0.0,0.0,399.0,12.94,11.81,7.301,7.301,12,qbft,400,2.5,0,10,9
2,transfer,1000,0,400.5,8.1,4.25,6.31,120.6,138.42,44.89,100.13999999999999,100.13999999999999,12,qbft,400,2.5,0,10,9
0,open,1000,0,394.3,4.86,2.96,3.99,164.3,115.26,47.98,80.42999999999999,80.42999999999999,12,qbft,400,2.50,0,10,8
1,query,1000,0,398.9,0.04,0.0,0.01,397.6,31.98,19.33,7.013,7.013,12,qbft,400,2.50,0,10,8
2,transfer,1000,0,398.2,6.85,3.35,5.01,130.3,106.67,41.86,94.67000000000002,94.67000000000002,12,qbft,400,2.50,0,10,8
0,open,1000,0,394.8,5.77,3.04,4.34,156.2,105.68,47.1,79.41999999999999,79.41999999999999,12,qbft,400,2.50,0,10,5
1,query,1000,0,395.4,0.06,0.0,0.01,395.1,37.23,17.57,7.039999999999999,7.039999999999999,12,qbft,400,2.50,0,10,5
2,transfer,1000,0,401.6,6.72,3.32,5.09,131.5,111.24,42.53,93.93,93.93,12,qbft,400,2.50,0,10,5
0,open,1000,0,401.8,5.71,2.94,4.26,155.6,109.33,44.45,80.17999999999999,80.17999999999999,12,qbft,400,2.50,0,10,2
1,query,1000,0,398.2,0.05,0.0,0.01,397.9,49.75,21.91,6.383,6.383,12,qbft,400,2.50,0,10,2
2,transfer,1000,0,401.1,6.2,3.23,4.72,138.1,114.03,50.35,90.3,90.3,12,qbft,400,2.50,0,10,2
0,open,1000,0,392.8,5.86,2.72,4.31,156.1,105.56,49.59,77.89,77.89,12,qbft,400,2.50,0,10,6
1,query,1000,0,392.5,0.05,0.0,0.01,391.5,32.14,16.45,6.9830000000000005,6.9830000000000005,12,qbft,400,2.50,0,10,6
2,transfer,1000,0,401.3,6.79,3.37,4.91,134.7,107.44,43.98,92.04,92.04,12,qbft,400,2.50,0,10,6
0,open,1000,0,394.5,5.94,2.78,4.41,154.3,107.4,51.13,79.14,79.14,12,qbft,400,2.50,0,10,7
1,query,1000,0,395.9,0.04,0.0,0.01,394.3,36.88,18.03,6.972999999999999,6.972999999999999,12,qbft,400,2.50,0,10,7
2,transfer,1000,0,399.8,6.47,3.07,4.8,139.8,109.91,51.36,90.59,90.59,12,qbft,400,2.50,0,10,7
0,open,1000,0,392.3,6.22,2.95,4.62,151.7,127.03,49.48,78.77000000000001,78.77000000000001,12,qbft,400,2.50,0,10,3
1,query,1000,0,398.7,0.04,0.0,0.01,396.8,31.28,18.14,7.1499999999999995,7.1499999999999995,12,qbft,400,2.50,0,10,3
2,transfer,1000,0,400.5,6.76,3.36,4.99,137.1,102.89,44.24,91.29,91.29,12,qbft,400,2.50,0,10,3
0,open,1000,0,395.1,5.9,3.1,4.47,155.9,109.02,51.36,80.21,80.21,12,qbft,400,2.50,0,10,4
1,query,1000,0,400.2,0.04,0.0,0.01,398.1,38.21,19.81,7.154,7.154,12,qbft,400,2.50,0,10,4
2,transfer,1000,0,397.8,6.61,3.15,4.87,136.9,107.86,50.08,89.64999999999999,89.64999999999999,12,qbft,400,2.50,0,10,4
0,open,1000,0,398.7,5.77,3.52,4.52,154.2,129.84,42.86,88.77,88.77,12,qbft,400,2.5,0,10,10
1,query,1000,0,397.1,0.03,0.0,0.0,397.0,28.25,15.81,7.262999999999999,7.262999999999999,12,qbft,400,2.5,0,10,10
2,transfer,1000,0,397.9,8.06,3.99,6.22,121.0,138.03,49.03,100.32,100.32,12,qbft,400,2.5,0,10,10
