,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
0,open,1000,0,196.1,7.95,2.47,5.47,103.8,112.81,49.85,165.27,165.27,16,qbft,200,2.50,0,10,6
1,query,1000,0,200.2,0.04,0.0,0.0,200.1,17.79,15.22,20.71,20.71,16,qbft,200,2.50,0,10,6
2,transfer,1000,0,201.2,9.76,3.64,6.78,89.6,118.87,53.61,186.2,186.2,16,qbft,200,2.50,0,10,6
0,open,1000,0,199.0,7.91,2.78,5.29,102.2,121.85,52.37,164.33999999999997,164.33999999999997,16,qbft,200,2.50,0,10,7
1,query,1000,0,199.5,0.05,0.0,0.0,199.4,26.02,17.24,21.04,21.04,16,qbft,200,2.50,0,10,7
2,transfer,1000,0,201.5,9.59,4.17,6.89,89.6,124.28,58.18,188.89999999999998,188.89999999999998,16,qbft,200,2.50,0,10,7
0,open,1000,0,199.3,7.98,2.45,5.5,103.7,117.69,50.46,165.79,165.79,16,qbft,200,2.50,0,10,3
1,query,1000,0,200.1,0.04,0.0,0.0,200.1,25.56,16.59,20.740000000000002,20.740000000000002,16,qbft,200,2.50,0,10,3
2,transfer,1000,0,201.3,9.92,3.91,6.78,88.9,121.12,53.9,187.89999999999998,187.89999999999998,16,qbft,200,2.50,0,10,3
0,open,1000,0,200.6,9.0,3.29,6.02,99.9,124.29,58.65,170.2,170.2,16,qbft,200,2.50,0,10,4
1,query,1000,0,200.7,0.04,0.0,0.0,200.6,25.62,16.76,21.009999999999998,21.009999999999998,16,qbft,200,2.50,0,10,4
2,transfer,1000,0,201.4,8.44,2.66,6.01,99.5,114.81,51.58,175.34000000000003,175.34000000000003,16,qbft,200,2.50,0,10,4
0,open,1000,0,200.0,8.96,3.11,6.16,100.0,127.29,55.31,171.8,171.8,16,qbft,200,2.50,0,10,10
1,query,1000,0,199.8,0.05,0.0,0.0,199.7,26.0,16.98,21.0,21.0,16,qbft,200,2.50,0,10,10
2,transfer,1000,0,198.3,8.37,2.45,5.85,99.0,119.65,54.72,176.45999999999998,176.45999999999998,16,qbft,200,2.50,0,10,10
