,Name,Succ,Fail,Send Rate (TPS),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (TPS),cpu_max_all,cpu_max_avg_all,neti_total_mb,neto_total_mb,n,algo,tps_param,cpu_limit,delay,rate_limit,r_idx
1,query,1000,0,397.3,0.06,0.0,0.01,396.8,26.22,19.01,20.549999999999997,20.549999999999997,16,ibft,400,2.50,0,10,10
2,transfer,1000,0,400.8,10.16,5.79,7.72,96.6,133.05,54.41,175.32,175.32,16,ibft,400,2.50,0,10,10
0,open,1000,0,397.0,3.32,1.7,2.47,224.8,150.67,49.01,101.16,101.16,16,bhs,400,2.50,0,30,1
1,query,1000,0,395.9,0.02,0.0,0.0,395.6,34.91,14.83,2.2597,2.2597,16,bhs,400,2.50,0,30,1
2,transfer,1000,0,397.5,3.87,1.41,2.51,240.2,158.42,59.09,106.39000000000001,106.39000000000001,16,bhs,400,2.50,0,30,1
0,open,1000,0,381.0,3.51,1.3,2.28,241.5,153.11,58.2,100.56,100.56,16,bhs,400,2.50,0,30,9
1,query,1000,0,392.5,0.02,0.0,0.0,392.2,31.44,247.68,2.161,2.161,16,bhs,400,2.50,0,30,9
2,transfer,1000,0,395.4,3.02,1.2,2.19,254.3,158.99,49.71,106.84,106.84,16,bhs,400,2.50,0,30,9
0,open,1000,0,396.5,3.29,1.43,2.26,246.4,152.82,53.34,98.11,98.11,16,bhs,400,2.50,0,30,8
1,query,1000,0,396.0,0.02,0.0,0.0,395.7,28.67,14.22,2.0084999999999997,2.0084999999999997,16,bhs,400,2.50,0,30,8
2,transfer,1000,0,401.3,3.23,1.39,2.45,218.2,154.76,39.44,104.86,104.86,16,bhs,400,2.50,0,30,8
0,open,1000,0,391.5,3.52,1.58,2.5,233.8,157.38,55.82,101.28,101.28,16,bhs,400,2.50,0,30,5
1,query,1000,0,393.1,0.02,0.0,0.0,392.8,25.64,14.07,2.0357000000000003,2.0357000000000003,16,bhs,400,2.50,0,30,5
2,transfer,1000,0,396.0,3.09,1.24,2.17,259.0,161.33,50.12,106.63,106.63,16,bhs,400,2.50,0,30,5
0,open,1000,0,389.3,3.42,1.8,2.52,224.9,160.17,49.32,100.05000000000001,100.05000000000001,16,bhs,400,2.50,0,30,2
1,query,1000,0,396.4,0.02,0.0,0.0,395.9,37.11,14.99,2.1176,2.1176,16,bhs,400,2.50,0,30,2
2,transfer,1000,0,398.7,3.9,1.34,2.54,241.3,156.03,61.68,107.17999999999999,107.17999999999999,16,bhs,400,2.50,0,30,2
0,open,1000,0,389.4,3.31,1.66,2.42,231.8,156.36,50.92,100.53,100.53,16,bhs,400,2.50,0,30,6
1,query,1000,0,395.9,0.03,0.0,0.0,395.6,28.04,13.74,2.1668999999999996,2.1668999999999996,16,bhs,400,2.50,0,30,6
2,transfer,1000,0,401.8,3.16,1.5,2.41,220.3,159.81,49.63,106.63,106.63,16,bhs,400,2.50,0,30,6
0,open,1000,0,397.9,4.69,1.95,3.32,212.0,165.68,41.07,105.95000000000002,105.95000000000002,16,bhs,400,2.50,0,30,7
1,query,1000,0,399.4,0.01,0.0,0.0,399.0,27.17,13.81,2.0888,2.0888,16,bhs,400,2.50,0,30,7
2,transfer,1000,0,396.4,3.4,1.69,2.45,231.3,160.8,54.97,105.05,105.05,16,bhs,400,2.50,0,30,7
0,open,1000,0,394.2,3.51,1.6,2.44,235.9,155.12,54.98,98.08,98.08,16,bhs,400,2.50,0,30,3
1,query,1000,0,392.9,0.02,0.0,0.0,392.6,27.28,13.36,1.9768000000000001,1.9768000000000001,16,bhs,400,2.50,0,30,3
2,transfer,1000,0,396.7,3.31,1.73,2.51,220.1,163.45,51.59,107.65,107.65,16,bhs,400,2.50,0,30,3
0,open,1000,0,393.1,3.79,1.44,2.49,240.2,160.64,60.89,98.96000000000001,98.96000000000001,16,bhs,400,2.50,0,30,4
1,query,1000,0,396.5,0.02,0.0,0.0,396.2,26.3,12.7,2.1774000000000004,2.1774000000000004,16,bhs,400,2.50,0,30,4
2,transfer,1000,0,400.6,3.12,1.66,2.42,224.8,158.82,50.65,105.81,105.81,16,bhs,400,2.50,0,30,4
0,open,1000,0,391.1,4.74,2.03,3.43,206.9,158.65,42.5,103.78999999999999,103.78999999999999,16,bhs,400,2.50,0,30,10
1,query,1000,0,396.8,0.02,0.0,0.0,396.2,33.25,13.93,2.1262,2.1262,16,bhs,400,2.50,0,30,10
2,transfer,1000,0,395.7,3.25,1.66,2.41,234.0,161.53,55.44,105.9,105.9,16,bhs,400,2.50,0,30,10
0,open,1000,0,396.4,3.33,1.64,2.43,234.0,158.86,53.45,100.67,100.67,16,bhs,400,2.50,0,25,1
1,query,1000,0,397.6,0.02,0.0,0.0,397.3,32.87,14.11,2.1224999999999996,2.1224999999999996,16,bhs,400,2.50,0,25,1
2,transfer,1000,0,395.6,4.33,1.46,2.97,221.2,158.29,65.06,109.4,109.4,16,bhs,400,2.50,0,25,1
0,open,1000,0,393.5,3.17,1.63,2.34,235.6,158.55,50.82,99.9,99.9,16,bhs,400,2.50,0,25,9
1,query,1000,0,396.0,0.02,0.0,0.0,395.7,35.7,15.97,2.1487,2.1487,16,bhs,400,2.50,0,25,9
2,transfer,1000,0,395.7,4.24,1.49,2.9,197.2,166.61,58.04,109.2,109.2,16,bhs,400,2.50,0,25,9
0,open,1000,0,382.6,3.96,1.4,2.67,235.8,154.16,59.35,102.15,102.15,16,bhs,400,2.50,0,25,8
1,query,1000,0,399.4,0.02,0.0,0.0,399.0,30.29,13.83,2.0866,2.0866,16,bhs,400,2.50,0,25,8
2,transfer,1000,0,396.7,3.01,1.17,2.2,259.7,155.85,49.12,104.18,104.18,16,bhs,400,2.50,0,25,8
0,open,1000,0,383.9,3.45,1.45,2.4,238.8,154.21,53.03,99.66,99.66,16,bhs,400,2.50,0,25,5
1,query,1000,0,389.7,0.02,0.0,0.0,389.4,29.2,13.75,2.0524999999999998,2.0524999999999998,16,bhs,400,2.50,0,25,5
2,transfer,1000,0,396.8,3.23,1.74,2.5,222.7,151.33,48.64,106.21,106.21,16,bhs,400,2.50,0,25,5
0,open,1000,0,396.5,3.24,1.67,2.38,229.9,151.26,50.42,98.38,98.38,16,bhs,400,2.50,0,25,2
1,query,1000,0,388.0,0.02,0.0,0.0,387.7,36.56,15.0,2.1121,2.1121,16,bhs,400,2.50,0,25,2
2,transfer,1000,0,395.3,3.14,1.26,2.22,254.4,154.72,50.01,106.44,106.44,16,bhs,400,2.50,0,25,2
0,open,1000,0,368.9,3.68,1.61,2.52,229.5,150.26,55.51,100.45,100.45,16,bhs,400,2.50,0,25,6
1,query,1000,0,392.0,0.03,0.0,0.0,391.8,26.81,14.09,2.0495,2.0495,16,bhs,400,2.50,0,25,6
2,transfer,1000,0,400.6,3.33,1.78,2.52,219.6,162.48,51.24,107.3,107.3,16,bhs,400,2.50,0,25,6
0,open,1000,0,391.7,3.49,1.72,2.51,229.5,150.04,51.89,102.0,102.0,16,bhs,400,2.50,0,25,7
1,query,1000,0,391.4,0.02,0.0,0.0,391.1,31.91,15.25,2.041,2.041,16,bhs,400,2.50,0,25,7
2,transfer,1000,0,398.1,3.16,1.23,2.18,260.6,157.82,49.87,105.68,105.68,16,bhs,400,2.50,0,25,7
0,open,1000,0,392.2,3.42,1.6,2.44,235.0,164.19,52.63,100.11,100.11,16,bhs,400,2.50,0,25,3
1,query,1000,0,377.9,0.06,0.0,0.0,377.6,27.74,14.43,2.06,2.06,16,bhs,400,2.50,0,25,3
2,transfer,1000,0,385.4,3.11,1.64,2.39,226.3,152.02,49.25,108.0,108.0,16,bhs,400,2.50,0,25,3
0,open,1000,0,395.9,3.25,1.57,2.46,222.0,151.9,43.05,100.9,100.9,16,bhs,400,2.50,0,25,4
1,query,1000,0,394.9,0.02,0.0,0.0,394.6,34.15,15.9,2.426,2.426,16,bhs,400,2.50,0,25,4
2,transfer,1000,0,398.7,3.4,1.5,2.44,237.5,162.66,57.45,106.59,106.59,16,bhs,400,2.50,0,25,4
0,open,1000,0,399.2,3.54,1.67,2.47,232.3,164.54,56.19,98.64999999999999,98.64999999999999,16,bhs,400,2.50,0,25,10
1,query,1000,0,393.2,0.02,0.0,0.0,392.8,27.61,13.63,2.0255,2.0255,16,bhs,400,2.50,0,25,10
2,transfer,1000,0,400.0,3.27,1.79,2.52,220.7,157.23,51.64,107.3,107.3,16,bhs,400,2.50,0,25,10
0,open,1000,0,374.5,3.22,1.38,2.26,242.5,155.87,52.1,97.12,97.12,16,bhs,400,2.50,0,50,1
1,query,1000,0,399.7,0.01,0.0,0.0,399.5,30.55,14.92,2.1568,2.1568,16,bhs,400,2.50,0,50,1
2,transfer,1000,0,398.9,3.81,1.42,2.51,195.6,167.3,51.94,105.9,105.9,16,bhs,400,2.50,0,50,1
0,open,1000,0,394.8,3.31,1.13,2.11,269.9,164.53,45.06,99.41,99.41,16,bhs,400,2.50,0,50,9
1,query,1000,0,395.3,0.02,0.0,0.0,395.1,32.14,14.14,2.0049,2.0049,16,bhs,400,2.50,0,50,9
2,transfer,1000,0,400.0,3.33,1.49,2.32,240.1,158.78,55.54,102.81,102.81,16,bhs,400,2.50,0,50,9
0,open,1000,0,395.4,3.42,1.52,2.39,240.4,153.85,53.15,98.89,98.89,16,bhs,400,2.50,0,50,8
1,query,1000,0,399.4,0.01,0.0,0.0,399.0,34.02,14.26,1.9870999999999999,1.9870999999999999,16,bhs,400,2.50,0,50,8
2,transfer,1000,0,397.1,3.99,1.19,2.62,241.1,157.89,63.25,108.75,108.75,16,bhs,400,2.50,0,50,8
0,open,1000,0,391.4,3.45,1.59,2.44,235.0,154.38,51.73,101.13,101.13,16,bhs,400,2.50,0,50,5
1,query,1000,0,399.0,0.01,0.0,0.0,398.6,31.68,271.20000000000005,2.0858,2.0858,16,bhs,400,2.50,0,50,5
2,transfer,1000,0,399.4,3.98,1.41,2.64,241.5,163.29,62.08,107.91,107.91,16,bhs,400,2.50,0,50,5
0,open,1000,0,385.1,3.38,1.43,2.32,240.3,157.06,56.74,97.22,97.22,16,bhs,400,2.50,0,50,2
1,query,1000,0,389.6,0.03,0.0,0.0,389.3,25.34,249.12,1.9697,1.9697,16,bhs,400,2.50,0,50,2
2,transfer,1000,0,396.5,3.93,1.37,2.68,197.3,155.45,50.51,107.28999999999999,107.28999999999999,16,bhs,400,2.50,0,50,2
0,open,1000,0,389.7,3.28,1.45,2.29,180.3,158.51,47.08,100.11999999999999,100.11999999999999,16,bhs,400,2.50,0,50,6
1,query,1000,0,394.6,0.03,0.0,0.0,394.5,27.12,13.66,2.1528,2.1528,16,bhs,400,2.50,0,50,6
2,transfer,1000,0,401.6,2.92,1.0,1.98,279.1,151.15,45.05,104.28,104.28,16,bhs,400,2.50,0,50,6
0,open,1000,0,394.0,3.28,1.41,2.27,248.3,156.28,53.48,97.88999999999999,97.88999999999999,16,bhs,400,2.50,0,50,7
1,query,1000,0,393.4,0.02,0.0,0.0,392.9,33.71,14.53,2.0355,2.0355,16,bhs,400,2.50,0,50,7
2,transfer,1000,0,397.8,3.22,1.37,2.44,220.2,159.71,46.93,106.14,106.14,16,bhs,400,2.50,0,50,7
0,open,1000,0,382.8,2.54,0.93,1.77,278.2,161.23,44.38,95.2,95.2,16,bhs,400,2.50,0,50,3
1,query,1000,0,396.0,0.02,0.0,0.0,395.7,261.6,261.12,1.9096,1.9096,16,bhs,400,2.50,0,50,3
2,transfer,1000,0,402.3,3.44,1.51,2.45,236.1,160.97,56.38,104.3,104.3,16,bhs,400,2.50,0,50,3
0,open,1000,0,394.8,3.37,1.51,2.31,239.4,159.16,55.22,97.23,97.23,16,bhs,400,2.50,0,50,4
1,query,1000,0,396.7,0.03,0.0,0.0,396.4,31.44,14.14,2.0498000000000003,2.0498000000000003,16,bhs,400,2.50,0,50,4
2,transfer,1000,0,401.0,4.13,1.28,2.73,196.8,157.01,56.14,108.99000000000001,108.99000000000001,16,bhs,400,2.50,0,50,4
0,open,1000,0,394.9,3.23,1.57,2.36,238.7,159.13,53.24,100.94999999999999,100.94999999999999,16,bhs,400,2.50,0,50,10
1,query,1000,0,388.0,0.02,0.0,0.0,387.7,33.42,14.64,2.137,2.137,16,bhs,400,2.50,0,50,10
2,transfer,1000,0,400.0,3.37,1.29,2.21,251.8,158.44,54.31,102.12,102.12,16,bhs,400,2.50,0,50,10
0,open,1000,0,393.7,3.3,1.82,2.51,221.7,149.51,48.26,98.55000000000001,98.55000000000001,16,bhs,400,2.50,0,20,1
1,query,1000,0,389.9,0.04,0.0,0.0,389.6,27.57,14.14,2.0082,2.0082,16,bhs,400,2.50,0,20,1
2,transfer,1000,0,401.3,5.4,2.54,3.98,184.8,150.67,39.27,110.00999999999999,110.00999999999999,16,bhs,400,2.50,0,20,1
0,open,1000,0,396.0,3.28,1.68,2.43,232.1,152.97,50.01,99.26,99.26,16,bhs,400,2.50,0,20,9
1,query,1000,0,391.7,0.03,0.0,0.0,391.4,31.28,15.19,2.1103,2.1103,16,bhs,400,2.50,0,20,9
2,transfer,1000,0,397.3,5.39,1.84,4.04,183.6,150.08,40.1,110.6,110.6,16,bhs,400,2.50,0,20,9
0,open,1000,0,396.8,4.88,2.21,3.52,204.3,162.24,39.08,101.75,101.75,16,bhs,400,2.50,0,20,8
1,query,1000,0,393.1,0.03,0.0,0.0,392.8,28.62,14.81,2.309,2.309,16,bhs,400,2.50,0,20,8
2,transfer,1000,0,400.5,2.97,1.31,2.26,255.6,158.85,52.54,105.09,105.09,16,bhs,400,2.50,0,20,8
0,open,1000,0,391.7,3.29,1.7,2.45,233.3,149.7,50.38,99.69,99.69,16,bhs,400,2.50,0,20,5
1,query,1000,0,390.9,0.02,0.0,0.0,390.6,30.13,14.29,2.0846999999999998,2.0846999999999998,16,bhs,400,2.50,0,20,5
2,transfer,1000,0,392.9,5.3,2.58,3.97,185.8,159.75,39.55,111.15,111.15,16,bhs,400,2.50,0,20,5
0,open,1000,0,396.5,3.38,1.8,2.55,225.3,148.62,49.39,100.12,100.12,16,bhs,400,2.50,0,20,2
1,query,1000,0,400.6,0.01,0.0,0.0,400.3,34.16,16.64,2.1075,2.1075,16,bhs,400,2.50,0,20,2
2,transfer,1000,0,395.7,5.35,1.59,4.01,184.5,152.44,38.62,110.47,110.47,16,bhs,400,2.50,0,20,2
0,open,1000,0,397.6,3.29,1.79,2.51,226.2,153.77,49.27,98.92,98.92,16,bhs,400,2.50,0,20,6
1,query,1000,0,396.7,0.03,0.0,0.0,396.4,27.53,13.83,2.1513,2.1513,16,bhs,400,2.50,0,20,6
2,transfer,1000,0,396.7,4.42,1.73,3.09,199.4,156.61,56.64,106.96000000000001,106.96000000000001,16,bhs,400,2.50,0,20,6
0,open,1000,0,389.7,3.33,1.78,2.53,225.7,149.19,47.24,99.86000000000001,99.86000000000001,16,bhs,400,2.50,0,20,7
1,query,1000,0,389.7,0.02,0.0,0.0,389.4,38.33,14.41,2.1824,2.1824,16,bhs,400,2.50,0,20,7
2,transfer,1000,0,399.8,5.35,2.05,3.92,182.9,150.77,38.68,108.91,108.91,16,bhs,400,2.50,0,20,7
0,open,1000,0,395.9,3.46,1.76,2.53,230.1,152.31,50.19,98.76,98.76,16,bhs,400,2.50,0,20,3
1,query,1000,0,395.6,0.02,0.0,0.0,395.3,27.47,13.99,2.1466000000000003,2.1466000000000003,16,bhs,400,2.50,0,20,3
2,transfer,1000,0,398.6,3.29,1.8,2.55,218.4,154.87,47.37,105.50999999999999,105.50999999999999,16,bhs,400,2.50,0,20,3
0,open,1000,0,385.7,3.37,1.73,2.51,229.3,152.31,52.11,99.78999999999999,99.78999999999999,16,bhs,400,2.50,0,20,4
1,query,1000,0,398.1,0.03,0.0,0.0,397.8,27.48,286.56,1.9954999999999998,1.9954999999999998,16,bhs,400,2.50,0,20,4
2,transfer,1000,0,401.0,4.33,1.61,2.97,229.0,151.52,61.77,107.11,107.11,16,bhs,400,2.50,0,20,4
0,open,1000,0,382.0,3.37,1.69,2.5,227.0,146.22,48.94,98.69,98.69,16,bhs,400,2.50,0,20,10
1,query,1000,0,399.7,0.01,0.0,0.0,399.2,28.12,14.15,2.0509,2.0509,16,bhs,400,2.50,0,20,10
2,transfer,1000,0,396.2,5.38,1.74,3.96,183.5,153.41,39.46,108.94999999999999,108.94999999999999,16,bhs,400,2.50,0,20,10
0,open,1000,0,397.1,5.95,3.14,4.55,166.8,151.39,40.47,147.21999999999997,147.21999999999997,16,ibft,400,2.50,0,20,1
1,query,1000,0,397.8,0.06,0.0,0.0,397.5,23.52,18.58,25.8,25.8,16,ibft,400,2.50,0,20,1
2,transfer,1000,0,401.8,3.54,1.28,2.13,256.3,156.5,52.73,148.92000000000002,148.92000000000002,16,ibft,400,2.50,0,20,1
0,open,1000,0,395.7,4.0,1.99,2.86,208.5,140.29,38.9,143.02,143.02,16,ibft,400,2.50,0,20,9
1,query,1000,0,393.9,0.04,0.0,0.0,393.5,27.13,18.5,23.009999999999998,23.009999999999998,16,ibft,400,2.50,0,20,9
2,transfer,1000,0,402.4,3.93,1.93,2.89,202.3,144.29,44.7,152.17000000000002,152.17000000000002,16,ibft,400,2.50,0,20,9
0,open,1000,0,397.5,3.17,1.18,2.16,247.2,143.96,49.72,135.76,135.76,16,ibft,400,2.50,0,20,8
1,query,1000,0,398.9,0.04,0.0,0.0,398.6,24.57,19.17,23.37,23.37,16,ibft,400,2.50,0,20,8
2,transfer,1000,0,401.3,4.33,2.02,3.0,200.5,153.68,46.64,153.14999999999998,153.14999999999998,16,ibft,400,2.50,0,20,8
0,open,1000,0,399.2,4.04,1.86,2.88,209.3,145.64,42.53,141.97,141.97,16,ibft,400,2.50,0,20,5
1,query,1000,0,394.3,0.04,0.0,0.0,392.6,23.96,18.25,23.2,23.2,16,ibft,400,2.50,0,20,5
2,transfer,1000,0,401.4,4.22,1.95,2.95,174.4,147.05,41.37,150.23000000000002,150.23000000000002,16,ibft,400,2.50,0,20,5
0,open,1000,0,387.4,2.81,1.09,2.05,252.7,152.24,51.57,134.24,134.24,16,ibft,400,2.50,0,20,2
1,query,1000,0,394.6,0.07,0.0,0.0,394.3,30.01,19.37,23.53,23.53,16,ibft,400,2.50,0,20,2
2,transfer,1000,0,400.8,4.38,1.54,2.98,203.0,145.59,48.3,152.2,152.2,16,ibft,400,2.50,0,20,2
0,open,1000,0,394.0,2.99,1.34,2.1,250.8,142.46,49.77,130.9,130.9,16,ibft,400,2.50,0,20,6
1,query,1000,0,395.6,0.03,0.0,0.0,394.9,30.58,20.49,26.0,26.0,16,ibft,400,2.50,0,20,6
2,transfer,1000,0,401.6,3.2,1.25,2.09,263.1,144.88,52.69,146.99,146.99,16,ibft,400,2.50,0,20,6
0,open,1000,0,399.4,3.12,1.29,2.14,253.9,149.02,50.12,131.76999999999998,131.76999999999998,16,ibft,400,2.50,0,20,7
1,query,1000,0,397.0,0.05,0.0,0.0,396.7,24.43,17.82,23.53,23.53,16,ibft,400,2.50,0,20,7
2,transfer,1000,0,401.8,3.07,1.36,2.1,257.4,150.58,51.09,144.79000000000002,144.79000000000002,16,ibft,400,2.50,0,20,7
0,open,1000,0,389.9,2.91,1.29,2.03,257.7,150.11,50.92,140.53,140.53,16,ibft,400,2.50,0,20,3
1,query,1000,0,397.6,0.05,0.0,0.0,397.3,26.85,19.47,26.380000000000003,26.380000000000003,16,ibft,400,2.50,0,20,3
2,transfer,1000,0,395.6,3.21,1.31,2.13,255.4,151.77,56.97,146.91,146.91,16,ibft,400,2.50,0,20,3
0,open,1000,0,396.0,2.99,1.39,2.08,254.0,152.24,49.76,134.21,134.21,16,ibft,400,2.50,0,20,4
1,query,1000,0,398.6,0.04,0.0,0.0,398.2,23.31,19.11,23.29,23.29,16,ibft,400,2.50,0,20,4
2,transfer,1000,0,401.1,4.43,1.78,2.98,204.3,155.16,53.32,153.09,153.09,16,ibft,400,2.50,0,20,4
0,open,1000,0,396.8,3.07,1.24,2.11,252.0,150.33,51.8,133.78,133.78,16,ibft,400,2.50,0,20,10
1,query,1000,0,399.8,0.04,0.0,0.0,399.5,23.6,19.12,23.5,23.5,16,ibft,400,2.50,0,20,10
2,transfer,1000,0,401.9,3.19,1.38,2.16,256.1,151.56,51.3,145.07,145.07,16,ibft,400,2.50,0,20,10
0,open,1000,0,400.8,2.9,1.35,2.03,255.4,146.99,43.88,128.56,128.56,16,qbft,400,2.50,0,20,1
1,query,1000,0,397.6,0.04,0.0,0.0,397.3,20.99,17.77,19.35,19.35,16,qbft,400,2.50,0,20,1
2,transfer,1000,0,401.3,2.96,1.33,2.1,255.7,148.41,49.36,140.31,140.31,16,qbft,400,2.50,0,20,1
0,open,1000,0,399.4,2.77,1.39,2.06,247.3,144.94,42.82,126.59,126.59,16,qbft,400,2.50,0,20,9
1,query,1000,0,397.6,0.06,0.0,0.0,397.3,25.56,17.02,18.380000000000003,18.380000000000003,16,qbft,400,2.50,0,20,9
2,transfer,1000,0,401.3,4.38,1.91,3.06,203.8,149.03,48.06,146.47,146.47,16,qbft,400,2.50,0,20,9
0,open,1000,0,398.9,3.94,1.77,2.85,211.4,145.39,39.83,132.07,132.07,16,qbft,400,2.50,0,20,8
1,query,1000,0,397.0,0.04,0.0,0.0,396.8,25.69,16.92,18.57,18.57,16,qbft,400,2.50,0,20,8
2,transfer,1000,0,401.3,3.85,2.04,2.86,207.4,145.76,38.86,146.76999999999998,146.76999999999998,16,qbft,400,2.50,0,20,8
0,open,1000,0,397.6,3.92,2.0,2.84,208.9,151.36,36.71,139.75,139.75,16,qbft,400,2.50,0,20,5
1,query,1000,0,396.4,0.06,0.0,0.0,396.0,23.27,16.53,18.339999999999996,18.339999999999996,16,qbft,400,2.50,0,20,5
2,transfer,1000,0,401.9,3.84,1.95,2.87,207.5,145.92,40.69,146.3,146.3,16,qbft,400,2.50,0,20,5
0,open,1000,0,383.0,3.03,1.15,2.13,242.0,151.27,50.92,128.06,128.06,16,qbft,400,2.50,0,20,2
1,query,1000,0,396.7,0.05,0.0,0.0,396.4,21.52,15.9,18.36,18.36,16,qbft,400,2.50,0,20,2
2,transfer,1000,0,402.3,3.85,2.03,2.85,210.6,144.26,41.41,144.93,144.93,16,qbft,400,2.50,0,20,2
0,open,1000,0,398.9,2.76,1.28,2.04,252.8,144.38,43.02,128.35000000000002,128.35000000000002,16,qbft,400,2.50,0,20,6
1,query,1000,0,393.2,0.05,0.0,0.0,392.9,24.27,16.82,18.11,18.11,16,qbft,400,2.50,0,20,6
2,transfer,1000,0,402.3,4.34,1.66,3.03,202.1,152.05,44.81,144.81,144.81,16,qbft,400,2.50,0,20,6
0,open,1000,0,399.2,3.9,1.97,2.85,209.8,145.27,35.08,138.58,138.58,16,qbft,400,2.50,0,20,7
1,query,1000,0,396.2,0.03,0.0,0.0,395.9,24.15,16.18,18.42,18.42,16,qbft,400,2.50,0,20,7
2,transfer,1000,0,401.9,3.88,2.1,2.9,206.8,145.29,38.41,148.03,148.03,16,qbft,400,2.50,0,20,7
0,open,1000,0,400.8,3.88,1.76,2.81,213.3,143.72,38.88,135.79000000000002,135.79000000000002,16,qbft,400,2.50,0,20,3
1,query,1000,0,401.0,0.03,0.0,0.0,400.6,23.29,16.45,18.47,18.47,16,qbft,400,2.50,0,20,3
2,transfer,1000,0,401.9,3.91,2.13,2.93,207.3,141.13,39.44,147.07,147.07,16,qbft,400,2.50,0,20,3
0,open,1000,0,396.2,3.76,1.9,2.81,209.1,144.71,35.89,139.79,139.79,16,qbft,400,2.50,0,20,4
1,query,1000,0,399.2,0.04,0.0,0.0,399.0,27.76,17.09,18.549999999999997,18.549999999999997,16,qbft,400,2.50,0,20,4
2,transfer,1000,0,401.9,3.12,1.36,2.28,249.6,146.43,54.37,140.8,140.8,16,qbft,400,2.50,0,20,4
0,open,1000,0,393.1,2.94,1.44,2.05,250.6,148.44,44.42,128.66,128.66,16,qbft,400,2.50,0,20,10
1,query,1000,0,397.8,0.04,0.0,0.0,397.6,20.66,15.85,18.51,18.51,16,qbft,400,2.50,0,20,10
2,transfer,1000,0,397.6,2.93,1.3,2.05,259.7,144.61,48.38,137.56,137.56,16,qbft,400,2.50,0,20,10
0,open,1000,0,389.0,14.13,11.38,12.76,70.4,95.28,41.09,94.53,94.53,16,bhs,400,2.50,0,5,1
1,query,1000,0,392.2,0.04,0.0,0.0,391.8,32.67,15.0,2.2359,2.2359,16,bhs,400,2.50,0,5,1
2,transfer,1000,0,392.2,15.87,13.19,14.53,62.6,123.86,40.66,111.31,111.31,16,bhs,400,2.50,0,5,1
0,open,1000,0,392.2,14.86,12.17,13.52,67.0,98.07,37.07,96.58000000000001,96.58000000000001,16,bhs,400,2.50,0,5,9
1,query,1000,0,391.4,0.03,0.0,0.0,391.1,37.86,15.76,2.4139999999999997,2.4139999999999997,16,bhs,400,2.50,0,5,9
2,transfer,1000,0,393.7,13.41,10.12,11.88,68.9,126.57,42.37,105.97999999999999,105.97999999999999,16,bhs,400,2.50,0,5,9
0,open,1000,0,395.4,14.21,10.81,12.15,70.1,97.67,38.96,94.74,94.74,16,bhs,400,2.50,0,5,8
1,query,1000,0,395.3,0.03,0.0,0.0,394.8,29.88,14.16,2.1803,2.1803,16,bhs,400,2.50,0,5,8
2,transfer,1000,0,391.8,15.37,12.66,14.0,64.8,106.47,38.02,111.45000000000002,111.45000000000002,16,bhs,400,2.50,0,5,8
0,open,1000,0,396.2,14.07,11.36,12.7,70.8,95.46,37.87,95.98,95.98,16,bhs,400,2.50,0,5,5
1,query,1000,0,392.6,0.02,0.0,0.0,392.0,33.91,15.91,2.474,2.474,16,bhs,400,2.50,0,5,5
2,transfer,1000,0,400.5,15.67,10.53,14.18,63.1,108.33,40.53,112.38,112.38,16,bhs,400,2.50,0,5,5
0,open,1000,0,384.9,14.33,11.57,13.02,66.5,88.31,36.85,97.82999999999998,97.82999999999998,16,bhs,400,2.50,0,5,2
1,query,1000,0,390.2,0.02,0.0,0.0,389.9,38.83,15.89,2.4549999999999996,2.4549999999999996,16,bhs,400,2.50,0,5,2
2,transfer,1000,0,401.8,17.05,14.38,15.73,58.4,110.9,42.52,116.42999999999999,116.42999999999999,16,bhs,400,2.50,0,5,2
0,open,1000,0,398.6,10.98,7.42,9.58,83.3,95.2,37.91,84.71000000000001,84.71000000000001,16,bhs,400,2.50,0,5,6
1,query,1000,0,397.5,0.01,0.0,0.0,397.1,32.96,15.79,2.617,2.617,16,bhs,400,2.50,0,5,6
2,transfer,1000,0,383.7,17.0,14.25,15.65,58.6,114.01,42.94,117.44,117.44,16,bhs,400,2.50,0,5,6
0,open,1000,0,392.0,14.96,12.24,13.6,66.7,101.8,39.11,101.01,101.01,16,bhs,400,2.50,0,5,7
1,query,1000,0,391.8,0.03,0.0,0.0,391.5,29.75,14.32,2.2853,2.2853,16,bhs,400,2.50,0,5,7
2,transfer,1000,0,396.7,16.95,14.06,15.46,58.8,118.42,43.1,115.5,115.5,16,bhs,400,2.50,0,5,7
0,open,1000,0,392.9,13.54,10.85,12.22,73.4,90.78,39.01,96.81,96.81,16,bhs,400,2.50,0,5,3
1,query,1000,0,398.2,0.02,0.0,0.0,397.9,33.41,16.1,2.2782,2.2782,16,bhs,400,2.50,0,5,3
2,transfer,1000,0,400.3,14.93,12.27,13.6,66.8,119.13,44.26,110.87,110.87,16,bhs,400,2.50,0,5,3
0,open,1000,0,379.5,15.38,12.2,13.63,64.0,106.49,40.73,104.10000000000001,104.10000000000001,16,bhs,400,2.50,0,5,4
1,query,1000,0,390.9,0.04,0.0,0.0,390.6,27.44,14.03,2.481,2.481,16,bhs,400,2.50,0,5,4
2,transfer,1000,0,401.1,16.61,13.94,15.28,59.7,116.39,45.7,117.22,117.22,16,bhs,400,2.50,0,5,4
